event_type,event_cause,priority,requires_road_closure,zone,junction,start_datetime,end_datetime,latitude,longitude,hour,weekday,is_weekend,time_of_day,duration_minutes,congestion_score,congestion_proxy_label
unplanned,others,High,False,West Zone 1,RajeshwariJunc,2023-11-27 06:19:27.851000+00:00,2023-12-13 19:26:53.276148002+00:00,12.9364634,77.5179613,6.0,0.0,0,night,23827.423752466668,9.0,Low
unplanned,vehicle_breakdown,High,False,North Zone 1,KodigehalliCross,2023-11-27 06:25:57.090000+00:00,2023-11-27 07:07:03.254789502+00:00,13.0584517,77.59327,6.0,0.0,0,night,41.102746491666664,12.0,Medium
planned,public_event,High,False,Unknown,HunsemarammanahalliJunction,2023-11-27 06:25:47.912000+00:00,2023-11-27 09:35:45.999999998+00:00,13.1463017,77.6183496,6.0,0.0,0,night,189.96813333333333,10.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,UlsoorGateJunc,2023-11-27 06:23:05.423000+00:00,2023-11-27 07:04:11.587789502+00:00,12.9667962,77.5873074,6.0,0.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,LeprosyhospitalJunc,2023-11-27 06:42:57.071000+00:00,2023-11-27 07:24:03.235789502+00:00,12.9768435,77.5648295,6.0,0.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,LeprosyhospitalJunc,2023-11-27 07:40:09.297000+00:00,2023-11-27 10:01:06.735964998+00:00,12.9761392,77.5645986,7.0,0.0,0,night,140.95731608333332,12.0,Medium
unplanned,vehicle_breakdown,High,True,West Zone 1,Sumanhalli,2023-11-27 19:20:09.001000+00:00,2023-11-27 20:24:06.900445+00:00,12.9858849,77.5227976,19.0,0.0,0,evening_peak,63.96499075,20.0,High
unplanned,vehicle_breakdown,High,False,West Zone 1,RajeshwariJunc,2023-11-27 19:27:33.180000+00:00,2023-11-27 20:08:39.344789502+00:00,12.936608,77.5189474,19.0,0.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,Low,False,Unknown,DoddaballapuraCrossJunc,2023-11-27 19:43:22.899000+00:00,2023-11-27 20:24:29.063789502+00:00,13.2572593,77.7120071,19.0,0.0,0,evening_peak,41.102746491666664,11.0,Medium
unplanned,others,High,False,East Zone 1,MaratahalliBridgeJunc,2023-11-27 19:48:02.285000+00:00,2023-11-27 21:28:00.396396002+00:00,12.9526488,77.699876,19.0,0.0,0,evening_peak,99.96852326666666,12.0,Medium
unplanned,vehicle_breakdown,High,False,South Zone 2,SilkBoardJunc,2023-11-27 19:53:02.568000+00:00,2023-11-27 20:34:08.732789502+00:00,12.9144023,77.624318,19.0,0.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),2023-11-27 20:59:11.463000+00:00,2023-11-27 21:35:34.550386002+00:00,12.9425141,77.5254893,20.0,0.0,0,night,36.38478976666667,12.0,Medium
unplanned,others,High,False,Central Zone 2,toll gate mysore road,2023-11-27 21:24:56.732000+00:00,2023-11-28 04:21:04.950143498+00:00,12.9580995,77.5535743,21.0,0.0,0,night,416.1369690583333,9.0,Low
unplanned,others,High,False,Central Zone 2,toll gate mysore road,2023-11-27 21:26:33.016000+00:00,2023-11-28 04:22:41.234143498+00:00,12.9580505,77.5535403,21.0,0.0,0,night,416.1369690583333,9.0,Low
unplanned,vehicle_breakdown,Low,False,Central Zone 2,KhodaysCircle(DV UrsCircle),2023-11-27 21:28:24.551000+00:00,2023-11-27 22:09:30.715789502+00:00,12.9804045,77.5719092,21.0,0.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,South Zone 2,Kudlu Gate Junc,2023-11-27 21:23:28.955000+00:00,2023-11-27 22:04:35.119789502+00:00,12.8890739,77.6394383,21.0,0.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 2,KhodaysCircle(DV UrsCircle),2023-11-27 21:29:56.631000+00:00,2023-11-27 22:11:02.795789502+00:00,12.9804762,77.5719475,21.0,0.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 2,ItmaduJunction,2023-11-27 22:09:25.255000+00:00,2023-11-28 00:05:52.802909998+00:00,12.9282977,77.5459634,22.0,0.0,0,night,116.45913183333333,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 1,HebbalFlyoverJunc,2023-11-27 22:16:20.793000+00:00,2023-11-27 22:48:55.618947+00:00,13.0424115,77.5925746,22.0,0.0,0,night,32.58043245,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,BegumMahalJunc,2023-11-27 22:23:14.815000+00:00,2023-11-27 23:04:20.979789502+00:00,12.9734202,77.6215549,22.0,0.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,South Zone 1,UttarahalliJunction,2023-11-27 22:23:51.145000+00:00,2023-11-27 23:04:57.309789502+00:00,12.90672447,77.54537324,22.0,0.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 2,DhobiGhatJunc,2023-11-27 22:34:06.190000+00:00,2023-11-27 23:15:12.354789502+00:00,12.9859417,77.5512283,22.0,0.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,East Zone 1,KundanahalliGateJunc,,,12.955889,77.718815,,,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,JalahalliCross(SM Circle),2023-11-27 23:32:27.120000+00:00,2023-11-27 23:49:35.317639002+00:00,13.039208,77.5183806,23.0,0.0,0,night,17.136627316666665,12.0,Medium
unplanned,construction,High,False,North Zone 1,KodigehalliCross,2023-11-27 23:47:51.045000+00:00,2023-11-28 11:54:24.032999999+00:00,13.0530554,77.593531,23.0,0.0,0,night,726.5498,10.0,Medium
unplanned,others,High,True,South Zone 2,AgaraJunction,2023-11-28 00:14:07.320000+00:00,2023-11-28 00:38:33.953398002+00:00,12.9237306,77.6474668,0.0,1.0,0,night,24.443889966666667,14.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2023-11-28 01:18:14.183000+00:00,2023-11-28 01:59:20.347789502+00:00,13.0410608,77.6168504,1.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,road_conditions,High,False,Central Zone 2,MinskSquare(CTO Junction),2023-11-28 01:20:09.639000+00:00,2023-11-28 05:26:04.635423+00:00,12.98066,77.5973363,1.0,1.0,0,night,245.91660705,11.0,Medium
unplanned,road_conditions,High,False,North Zone 2,MekhriCircle,2023-11-28 03:24:29.915000+00:00,2023-11-28 04:25:29.923575998+00:00,13.0146481,77.5839784,3.0,1.0,0,night,61.000142933333336,11.0,Medium
unplanned,others,Low,False,Central Zone 2,K R Circle,2023-11-28 03:25:06.881000+00:00,2023-11-28 04:40:10.133183+00:00,12.9759169,77.5872273,3.0,1.0,0,night,75.05420305,5.0,Low
unplanned,accident,High,False,Central Zone 1,QueensStatueCircle,2023-11-28 03:28:41.154000+00:00,2023-11-28 04:10:23.447344500+00:00,12.9771399,77.5991126,3.0,1.0,0,night,41.704889075,15.0,High
unplanned,vehicle_breakdown,Low,False,East Zone 1,HoodiJunction,2023-11-28 03:28:08.190000+00:00,2023-11-28 04:09:14.354789502+00:00,12.9923411,77.712944,3.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,West Zone 1,HesaraghattaJunction,2023-11-28 03:31:41.415000+00:00,2023-11-28 04:34:43.870144998+00:00,13.0461559,77.5043676,3.0,1.0,0,night,63.04091908333333,8.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 1,GokuldasImagesJunc,2023-11-28 03:32:49.416000+00:00,2023-11-28 04:13:55.580789502+00:00,13.0295451,77.538472,3.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 1,Nagavara-ORR Junction,2023-11-28 03:37:35.809000+00:00,2023-11-28 04:18:41.973789502+00:00,13.0377638,77.6267149,3.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,East Zone 1,Kadubeesanahalli-ORR Junc,2023-11-28 03:36:31.545000+00:00,2023-11-28 04:42:37.798168998+00:00,12.9422816,77.6972978,3.0,1.0,0,night,66.10421948333334,12.0,Medium
unplanned,vehicle_breakdown,High,False,North Zone 1,Nagavara-ORR Junction,2023-11-28 03:38:50.364000+00:00,2023-11-28 04:19:56.528789502+00:00,13.03768,77.6264683,3.0,1.0,0,night,41.102746491666664,12.0,Medium
planned,public_event,High,True,Central Zone 1,AnepalyaJunc,,,12.95236447,77.60536618,,,0,night,234.17368333333334,15.0,High
unplanned,pot_holes,High,False,Central Zone 2,BangaloreBodyBuildersJunc,2023-11-28 05:44:38.859000+00:00,2023-12-05 22:52:05.959246002+00:00,12.9591615,77.5557552,5.0,1.0,0,night,11107.451670766666,9.0,Low
unplanned,vehicle_breakdown,High,False,Central Zone 2,PoliceCornerJunc,2023-11-28 06:10:34.936000+00:00,2023-11-28 06:14:53.615930002+00:00,12.9705526,77.5869031,6.0,1.0,0,night,4.311332166666667,12.0,Medium
unplanned,vehicle_breakdown,High,False,South Zone 2,Bommanahalli,2023-11-28 06:20:59.474000+00:00,2023-11-28 07:02:05.638789502+00:00,12.9067083,77.6288629,6.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,West Zone 1,FTI Junction(KanteeravaStudio),2023-11-28 06:46:26.280000+00:00,2023-11-28 07:27:32.444789502+00:00,13.021745,77.5322883,6.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 2,SatteliteBusStandJunc,2023-11-28 06:54:59.417000+00:00,2023-11-28 08:36:23.053676+00:00,12.9530767,77.5418967,6.0,1.0,0,night,101.3939446,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 1,OldMadrasRd-80FeetRdJunc,2023-11-28 07:21:15.274000+00:00,2023-11-28 08:02:21.438789502+00:00,12.9862929,77.6462931,7.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),2023-11-28 07:30:38.005000+00:00,2023-11-28 08:11:44.169789502+00:00,12.9433721,77.5263333,7.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 1,HesaraghattaJunction,2023-11-28 07:43:53.869000+00:00,2023-11-28 08:25:00.033789502+00:00,13.0440662,77.5088438,7.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,MekhriCircle,2023-11-28 08:11:05.729000+00:00,2023-11-28 09:22:45.746363+00:00,13.0110103,77.5836395,8.0,1.0,0,morning_peak,71.66695605,15.0,High
unplanned,vehicle_breakdown,High,False,Central Zone 1,KamrajRdJunction,2023-11-28 08:24:31.787000+00:00,2023-11-28 09:05:37.951789502+00:00,12.9769842,77.6087452,8.0,1.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 1,HesaraghattaJunction,2023-11-28 08:31:28.744000+00:00,2023-11-28 08:47:23.295958+00:00,13.0444098,77.5091487,8.0,1.0,0,morning_peak,15.909199300000001,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 2,MekhriCircle,2023-11-28 10:29:21.844000+00:00,2023-11-28 11:10:28.008789502+00:00,13.0147278,77.5839424,10.0,1.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 2,MekhriCircle,2023-11-28 20:31:15.825000+00:00,2023-11-28 20:58:08.452704+00:00,13.0139284,77.5837687,20.0,1.0,0,night,26.8771284,12.0,Medium
unplanned,vehicle_breakdown,Low,False,East Zone 2,Devasandra(k r puram),2023-11-28 20:34:28.456000+00:00,2023-11-28 20:56:39.957293998+00:00,13.0095235,77.6971236,20.0,1.0,0,night,22.19168823333333,8.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 1,GokuldasImagesJunc,2023-11-28 20:36:42.676000+00:00,2023-11-28 21:29:01.494506998+00:00,13.0279028,77.5353479,20.0,1.0,0,night,52.31364178333333,12.0,Medium
unplanned,vehicle_breakdown,Low,True,Central Zone 2,BMTCJunction-K H Road,2023-11-28 20:48:11.481000+00:00,2023-11-28 20:49:09.198468+00:00,12.9571883,77.5924233,20.0,1.0,0,night,0.9619578,13.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 1,BMTCJunction-K H Road,2023-11-28 21:13:22.433000+00:00,2023-11-28 21:22:02.449026002+00:00,12.9570052,77.592585,21.0,1.0,0,night,8.666933766666666,8.0,Low
unplanned,pot_holes,Low,False,Central Zone 2,ShantalaJunction,2023-11-28 21:14:15.797000+00:00,2023-12-19 21:13:13.597554002+00:00,12.973635,77.5693833,21.0,1.0,0,night,30238.96334256667,5.0,Low
unplanned,vehicle_breakdown,High,False,North Zone 1,HennurRoad-ORR Junc,2023-11-28 21:18:41.822000+00:00,2023-11-28 21:59:47.986789502+00:00,13.0282752,77.6325668,21.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 2,RRR(Okalipuram)Junction,2023-11-28 21:21:34.259000+00:00,2023-11-28 22:02:40.423789502+00:00,12.9825195,77.5680083,21.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,South Zone 2,SilkBoardJunc,2023-11-28 21:58:52.355000+00:00,2023-11-28 22:36:21.609174998+00:00,12.9183119,77.6213645,21.0,1.0,0,night,37.48756958333333,12.0,Medium
unplanned,water_logging,High,False,West Zone 2,YeshwanthpuraCircle,2023-11-28 22:29:00.563000+00:00,2023-12-01 11:57:20.408295002+00:00,13.0187377,77.5575234,22.0,1.0,0,night,3688.3307549166666,14.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 2,PlatformRdJunction,2023-11-28 22:32:01.542000+00:00,2023-11-28 23:13:07.706789502+00:00,12.9817415,77.57036,22.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 2,ShivanahalliJunctionWOC,2023-11-28 23:32:15.147000+00:00,2023-11-29 00:25:39.014308998+00:00,12.989235,77.5503267,23.0,1.0,0,night,53.397788483333336,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,SirsiCircle,2023-11-29 00:26:10.183000+00:00,2023-11-29 00:33:43.214537998+00:00,12.9622433,77.5628658,0.0,2.0,0,night,7.550525633333334,12.0,Medium
unplanned,vehicle_breakdown,High,True,Central Zone 2,N R SquareJunc,2023-11-29 01:33:55.616000+00:00,2023-11-29 01:52:14.519090+00:00,12.9648247,77.5860978,1.0,2.0,0,night,18.3150515,17.0,High
unplanned,vehicle_breakdown,Low,False,West Zone 2,Malleswaram18thCrossRd-SampigeRdJunc,2023-11-29 03:11:26.755000+00:00,2023-11-29 03:37:21.831427+00:00,13.0082175,77.5718546,3.0,2.0,0,night,25.91794045,8.0,Low
unplanned,accident,High,False,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2023-11-29 04:58:22.864000+00:00,2023-11-29 05:40:05.157344500+00:00,13.041165,77.61586,4.0,2.0,0,night,41.704889075,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 2,KatriguppeJunction,2023-11-29 05:06:58.281000+00:00,2023-11-29 06:04:15.216862002+00:00,12.92517281,77.55040954,5.0,2.0,0,night,57.282264366666666,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,NCERT Junction,2023-11-29 05:44:53.601000+00:00,2023-11-29 08:11:03.807699+00:00,12.9318961,77.5445289,5.0,2.0,0,night,146.17011165,12.0,Medium
planned,procession,High,True,Central Zone 2,HudsonCircle,,,12.96781849,77.58867461,,,0,night,73.68483333333333,14.0,Medium
planned,procession,Low,True,Central Zone 2,K R Circle,,,12.9760586,77.58741676,,,0,night,73.68483333333333,10.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,ItmaduJunction,2023-11-29 06:23:36.460000+00:00,2023-11-29 07:19:38.960270998+00:00,12.9267553,77.5480187,6.0,2.0,0,night,56.04167118333333,12.0,Medium
unplanned,vehicle_breakdown,High,False,South Zone 2,NaganathapuraJunction,2023-11-29 06:36:11.844000+00:00,2023-11-29 07:12:43.623610002+00:00,12.8728187,77.651366,6.0,2.0,0,night,36.529660166666666,12.0,Medium
unplanned,vehicle_breakdown,Low,False,West Zone 2,BanashankariBusStandJunc,2023-11-29 06:55:28.686000+00:00,2023-11-29 07:36:34.850789502+00:00,12.916606,77.5727067,6.0,2.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,East Zone 2,Devasandra(k r puram),2023-11-29 17:19:58.201000+00:00,2023-11-29 18:01:04.365789502+00:00,13.0100068,77.697073,17.0,2.0,0,evening_peak,41.102746491666664,11.0,Medium
unplanned,vehicle_breakdown,Low,False,East Zone 1,HopefarmJunction,2023-11-29 18:06:29.039000+00:00,2023-11-29 18:47:35.203789502+00:00,12.98424,77.7525821,18.0,2.0,0,evening_peak,41.102746491666664,11.0,Medium
unplanned,vehicle_breakdown,High,False,South Zone 2,SilkBoardJunc,2023-11-29 18:49:31.587000+00:00,2023-11-29 19:30:37.751789502+00:00,12.9156294,77.6232459,18.0,2.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 2,MekhriCircle,2023-11-29 19:07:39.288000+00:00,2023-11-29 19:48:45.452789502+00:00,13.0105137,77.5836903,19.0,2.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,South Zone 2,SilkBoardJunc,2023-11-29 19:35:36.891000+00:00,2023-11-29 20:16:43.055789502+00:00,12.9153864,77.6238372,19.0,2.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,West Zone 2,KadirenahalliJunction,2023-11-29 19:39:38.889000+00:00,2023-11-29 20:20:45.053789502+00:00,12.9185257,77.5640918,19.0,2.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,Low,False,Central Zone 2,KhodaysCircle(DV UrsCircle),2023-11-29 20:08:01.121000+00:00,2023-11-29 21:37:00.622025+00:00,12.9800837,77.5708938,20.0,2.0,0,night,88.99168374999999,8.0,Low
unplanned,others,High,False,West Zone 1,SRS Peenya Junc,2023-11-29 20:08:08.352000+00:00,2023-11-30 03:04:16.570143498+00:00,13.0347871,77.5299203,20.0,2.0,0,night,416.1369690583333,9.0,Low
unplanned,road_conditions,Low,False,East Zone 1,HopefarmJunction,2023-11-29 20:33:58.294000+00:00,2023-11-30 19:00:31.873148997+00:00,12.9841251,77.7523025,20.0,2.0,0,night,1346.5596524833334,7.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 2,TataInstituteCircle,2023-12-02 02:55:08.550000+00:00,2023-12-02 03:36:14.714789502+00:00,13.0158983,77.5634567,2.0,5.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,West Zone 2,TataInstituteCircle,2023-11-29 20:33:24.731000+00:00,2023-11-29 21:05:40.479101+00:00,13.0124854,77.5690706,20.0,2.0,0,night,32.26246835,8.0,Low
unplanned,others,Low,False,East Zone 1,HopefarmJunction,2023-11-29 20:37:30.607000+00:00,2023-11-30 19:00:37.655686+00:00,12.9835042,77.7542333,20.0,2.0,0,night,1343.1174781,5.0,Low
unplanned,road_conditions,High,False,West Zone 2,MekhriCircle,2023-11-29 20:54:03.746000+00:00,2023-11-29 21:25:40.532094998+00:00,13.014242,77.5837912,20.0,2.0,0,night,31.613101583333332,11.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,BangaloreBodyBuildersJunc,2023-11-29 21:11:34.473000+00:00,2023-11-29 21:32:28.168708002+00:00,12.9604518,77.5568989,21.0,2.0,0,night,20.894928466666666,12.0,Medium
unplanned,vehicle_breakdown,Low,False,West Zone 1,Nagarbhavi,2023-11-29 21:52:18.292000+00:00,2023-11-29 23:07:48.287261998+00:00,12.9588379,77.5167415,21.0,2.0,0,night,75.49992103333334,8.0,Low
unplanned,vehicle_breakdown,High,False,Central Zone 2,PoliceTimmaiahCircle(GPO),2023-11-29 22:11:35.338000+00:00,2023-11-29 22:52:41.502789502+00:00,12.9820162,77.5946442,22.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Central Zone 2,toll gate mysore road,2023-11-29 23:22:55.321000+00:00,2023-11-30 00:04:01.485789502+00:00,12.9567627,77.5487381,23.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,West Zone 1,Nagarbhavi,2023-11-29 23:25:53.614000+00:00,2023-11-30 00:06:59.778789502+00:00,12.9600442,77.5152153,23.0,2.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,South Zone 1,KanakapuraRd-RingRdJunction,2023-11-29 23:25:41.227000+00:00,2023-11-30 00:06:47.391789502+00:00,12.9098679,77.5728551,23.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,True,South Zone 2,Krupanidhi College,2023-11-29 23:26:22.608000+00:00,2023-11-30 00:07:28.772789502+00:00,12.9241444,77.6284508,23.0,2.0,0,night,41.102746491666664,13.0,Medium
unplanned,vehicle_breakdown,High,False,East Zone 2,RamamurthyNagarJunction,2023-11-29 23:45:50.690000+00:00,2023-11-29 23:55:12.648491+00:00,13.0170526,77.6610443,23.0,2.0,0,night,9.365974849999999,12.0,Medium
unplanned,others,Low,False,West Zone 1,Nagarbhavi,2023-11-29 23:48:40.754000+00:00,2023-12-26 20:44:56.230554002+00:00,12.9601274,77.5151466,23.0,2.0,0,night,38696.25794256666,5.0,Low
unplanned,vehicle_breakdown,High,False,West Zone 1,PeenyaPoliceStation,2023-11-29 23:57:38.682000+00:00,2023-11-30 00:38:44.846789502+00:00,13.0379791,77.5213339,23.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,True,Central Zone 1,OldMadrasRd-80FeetRdJunc,2023-11-30 00:33:36.699000+00:00,2023-11-30 01:14:42.863789502+00:00,12.985467,77.6440847,0.0,3.0,0,night,41.102746491666664,17.0,High
unplanned,vehicle_breakdown,High,False,Central Zone 2,TownhallJunction,2023-11-30 01:52:49.288000+00:00,2023-11-30 02:33:55.452789502+00:00,12.9650521,77.5841699,1.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,water_logging,Low,False,East Zone 2,Devasandra(k r puram),2023-11-30 01:54:31.241000+00:00,2023-12-05 20:34:56.497572002+00:00,13.010126,77.697428,1.0,3.0,0,night,8320.420942866667,10.0,Medium
unplanned,vehicle_breakdown,Low,False,Central Zone 2,BloodBankCircle,2023-11-30 01:54:32.178000+00:00,2023-11-30 02:35:38.342789502+00:00,12.9596289,77.5935194,1.0,3.0,0,night,41.102746491666664,8.0,Low
unplanned,others,High,False,Central Zone 1,MayohallJunction,2023-11-30 02:27:32.889000+00:00,2023-11-30 03:17:08.755354002+00:00,12.9715567,77.61055,2.0,3.0,0,night,49.59777256666666,9.0,Low
unplanned,vehicle_breakdown,High,False,Central Zone 2,PoliceCornerJunc,2023-11-30 03:17:48.224000+00:00,2023-11-30 03:58:54.388789502+00:00,12.9678645,77.58707,3.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,West Zone 2,PrasannaJunction,2023-11-30 04:23:01.188000+00:00,2023-11-30 05:35:23.093179002+00:00,12.975301,77.5528909,4.0,3.0,0,night,72.36508631666668,12.0,Medium
